match_datetime,game,player,market,type,line,best_price,bookie,qi,final_stat,market_bucket,wheelo_support,model_support,model_qi_num,model_probability,market_implied_probability,model_edge,bet_rule,self_learning_rule,win,profit
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Adam Saad,Disposals Over,Over,14.5,1.33,Dabble AU,62.5,11,Disposals,,Model neutral,41.5,0.5283,0.7519,-0.2236,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Goal Scorer Anytime,Over,0.5,2.75,PointsBet (AU),60.5,1,Goals,,Model strong against,18.5,0.1183,0.3636,-0.2453,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goal Scorer Anytime,Over,0.5,1.44,PointsBet (AU),62.5,1,Goals,,Model strong support,83.3,0.8023,0.6944,0.1079,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Grundy,Disposals Over,Over,14.5,1.14,Dabble AU,64.4,16,Disposals,,Model strong support,74.9,0.8708,0.8772,-0.0064,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Goal Scorer Anytime,Over,0.5,1.36,PointsBet (AU),62.5,1,Goals,,Model strong support,81.0,0.8204,0.7353,0.0851,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Goals Scored Over,Over,1.5,2.90,Dabble AU,60.5,1,Goals,,Model lean support,81.2,0.512,0.3448,0.1672,LEAN,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Callum Mills,Disposals Over,Over,19.5,1.22,Dabble AU,63.5,25,Disposals,,Model strong support,68.3,0.7473,0.8197,-0.0724,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Chad Warner,Disposals Over,Over,19.5,1.30,Dabble AU,62.5,20,Disposals,,Model neutral,41.5,0.5316,0.7692,-0.2376,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Chad Warner,Goal Scorer Anytime,Over,0.5,1.56,PointsBet (AU),61.5,1,Goals,,Model strong support,73.9,0.6546,0.641,0.0136,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Chad Warner,Goals Scored Over,Over,1.5,2.40,Dabble AU,60.5,1,Goals,,Model strong against,23.6,0.2874,0.4167,-0.1293,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Charlie Curnow,Goal Scorer Anytime,Over,0.5,1.06,PointsBet (AU),67.2,3,Goals,,Model strong support,69.2,0.9102,0.9434,-0.0332,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Charlie Curnow,Goals Scored Over,Over,1.5,1.26,Dabble AU,63.5,3,Goals,,Model strong support,62.5,0.6937,0.7937,-0.0999,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Cooper Lord,Disposals Over,Over,14.5,1.40,Dabble AU,62.5,26,Disposals,,Model strong support,84.5,0.8043,0.7143,0.09,A_BET,PASS,True,0.4
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Cooper Lord,Goal Scorer Anytime,Over,0.5,2.45,PointsBet (AU),60.5,0,Goals,,Model lean against,26.5,0.147,0.4082,-0.2612,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Dane Rampe,Disposals Over,Over,14.5,2.15,Dabble AU,60.5,14,Disposals,,Model lean support,82.7,0.617,0.4651,0.1519,B_BET,PASS,False,-0.5
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Elijah Hollands,Disposals Over,Over,14.5,1.62,Dabble AU,61.5,19,Disposals,,Model lean support,66.8,0.6102,0.6173,-0.0071,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Disposals Over,Over,19.5,1.07,Dabble AU,66.3,27,Disposals,,Model strong support,57.5,0.6923,0.9346,-0.2423,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Goal Scorer Anytime,Over,0.5,1.63,PointsBet (AU),61.5,0,Goals,,Model lean support,46.5,0.3022,0.6135,-0.3113,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,George Hewett,Disposals Over,Over,19.5,1.10,Dabble AU,65.4,19,Disposals,,Model neutral,41.5,0.5527,0.9091,-0.3564,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry McKay,Goal Scorer Anytime,Over,0.5,1.16,PointsBet (AU),64.4,1,Goals,,Model strong support,62.7,0.7643,0.8621,-0.0978,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry McKay,Goals Scored Over,Over,1.5,1.64,Dabble AU,61.5,1,Goals,,Model lean against,26.5,0.4236,0.6098,-0.1862,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Isaac Heeney,Disposals Over,Over,19.5,1.17,Dabble AU,64.4,20,Disposals,,Model strong support,79.1,0.8906,0.8547,0.0359,B_BET,PASS,True,0.08
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Isaac Heeney,Goal Scorer Anytime,Over,0.5,1.29,PointsBet (AU),62.5,2,Goals,,Model strong support,73.1,0.7815,0.7752,0.0063,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Isaac Heeney,Goals Scored Over,Over,1.5,2.20,Dabble AU,60.5,2,Goals,,Model neutral,56.0,0.4492,0.4545,-0.0054,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Goal Scorer Anytime,Over,0.5,2.60,PointsBet (AU),60.5,0,Goals,,Model lean against,26.5,0.1208,0.3846,-0.2638,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Disposals Over,Over,14.5,1.40,Dabble AU,62.5,20,Disposals,,Model neutral,43.6,0.5558,0.7143,-0.1585,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Joel Amartey,Goal Scorer Anytime,Over,0.5,1.22,PointsBet (AU),63.5,3,Goals,,Model strong support,80.4,0.8988,0.8197,0.0792,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Joel Amartey,Goals Scored Over,Over,1.5,2.05,Dabble AU,60.5,3,Goals,,Model strong support,90.4,0.6671,0.4878,0.1793,A_BET,SELF_GOALS,True,0.52
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Disposals Over,Over,19.5,1.35,Dabble AU,62.5,31,Disposals,,Model strong support,84.6,0.8321,0.7407,0.0913,A_BET,PASS,True,0.35
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Logan McDonald,Goal Scorer Anytime,Over,0.5,1.17,PointsBet (AU),64.4,1,Goals,,Model strong support,71.2,0.8418,0.8547,-0.0129,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Logan McDonald,Goals Scored Over,Over,1.5,1.95,Dabble AU,61.5,1,Goals,,Model strong support,76.2,0.5501,0.5128,0.0373,LEAN,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Nick Blakey,Disposals Over,Over,19.5,1.30,Dabble AU,62.5,21,Disposals,,Model strong support,87.2,0.8865,0.7692,0.1172,A_BET,PASS,True,0.3
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Nick Blakey,Goal Scorer Anytime,Over,0.5,3.00,PointsBet (AU),60.5,0,Goals,,Model lean against,29.1,0.1795,0.3333,-0.1539,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Oliver Florent,Disposals Over,Over,14.5,1.24,Dabble AU,63.5,22,Disposals,,Model strong support,88.4,0.9358,0.8065,0.1293,A_BET,PASS,True,0.24
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Oliver Florent,Goal Scorer Anytime,Over,0.5,3.00,PointsBet (AU),60.5,0,Goals,,Model strong against,18.5,0.0141,0.3333,-0.3192,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Oliver Hollands,Disposals Over,Over,14.5,1.24,Dabble AU,63.5,18,Disposals,,Model strong support,70.3,0.7547,0.8065,-0.0518,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Disposals Over,Over,19.5,1.10,Dabble AU,65.4,19,Disposals,,Model strong support,73.3,0.8875,0.9091,-0.0216,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Goal Scorer Anytime,Over,0.5,2.60,PointsBet (AU),60.5,0,Goals,,Model strong support,89.2,0.5513,0.3846,0.1666,A_BET,PASS,False,-0.25
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Riley Bice,Disposals Over,Over,14.5,1.46,Dabble AU,62.5,16,Disposals,,Model strong support,93.5,0.909,0.6849,0.2241,A_BET,SELF_DISPOSALS,True,0.46
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Sam Walsh,Disposals Over,Over,24.5,1.28,Dabble AU,62.5,32,Disposals,,Model strong support,68.7,0.7134,0.7812,-0.0679,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Sam Wicks,Disposals Over,Over,14.5,1.72,Dabble AU,61.5,9,Disposals,,Model strong support,87.8,0.704,0.5814,0.1226,A_BET,PASS,False,-1.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Tom McCartin,Disposals Over,Over,14.5,2.15,Dabble AU,60.5,17,Disposals,,Model strong support,93.5,0.8606,0.4651,0.3955,A_BET,SELF_DISPOSALS,True,1.15
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Tom Papley,Disposals Over,Over,14.5,1.85,Dabble AU,61.5,9,Disposals,,Model neutral,59.4,0.5391,0.5405,-0.0014,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Tom Papley,Goal Scorer Anytime,Over,0.5,1.36,PointsBet (AU),62.5,1,Goals,,Model strong support,70.5,0.7155,0.7353,-0.0198,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Tom Papley,Goals Scored Over,Over,1.5,2.05,Dabble AU,60.5,1,Goals,,Model lean against,31.5,0.3579,0.4878,-0.1299,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Will Hayward,Goal Scorer Anytime,Over,0.5,1.36,PointsBet (AU),62.5,1,Goals,,Model strong support,56.8,0.5781,0.7353,-0.1572,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Will Hayward,Goals Scored Over,Over,1.5,2.20,Dabble AU,60.5,1,Goals,,Model strong against,18.5,0.214,0.4545,-0.2405,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Disposals Over,Over,15.5,1.04,Neds,69.0,23,Disposals,,Model strong support,57.5,0.7298,0.9615,-0.2318,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Disposals Over,Over,14.5,2.15,Dabble AU,89.7,14,Disposals,,Model lean support,85.5,0.6735,0.4651,0.2084,B_BET,PASS,False,-0.5
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goal Scorer Anytime,Over,0.5,1.44,PointsBet (AU),79.3,2,Goals,,Model strong support,67.4,0.643,0.6944,-0.0515,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Campbell Chesser,Disposals Over,Over,14.5,1.85,Dabble AU,91.0,17,Disposals,,Model neutral,59.8,0.5432,0.5405,0.0027,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Charlie Curnow,Disposals Over,Over,9.5,1.13,Neds,64.4,10,Disposals,,Model neutral,41.5,0.5625,0.885,-0.3225,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Elijah Hollands,Goal Scorer Anytime,Over,0.5,2.10,Neds,60.5,1,Goals,,Model lean support,50.1,0.3325,0.4762,-0.1437,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry McKay,Disposals Over,Over,11.5,1.08,Neds,66.3,13,Disposals,,Model strong support,57.5,0.6993,0.9259,-0.2266,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jagga Smith,Disposals Over,Over,24.5,1.88,Neds,77.9,27,Disposals,,Model lean against,35.4,0.4113,0.5319,-0.1206,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jagga Smith,Goal Scorer Anytime,Over,0.5,2.40,PointsBet (AU),72.8,0,Goals,,Model lean against,26.5,0.1332,0.4167,-0.2835,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jai Serong,Disposals Over,Over,14.5,2.15,Dabble AU,60.5,19,Disposals,,Model strong support,93.5,0.8114,0.4651,0.3463,A_BET,SELF_DISPOSALS,True,1.15
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jake Lloyd,Disposals Over,Over,13.5,1.03,Neds,69.8,18,Disposals,,Model strong support,57.5,0.752,0.9709,-0.2189,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Goal Scorer Anytime,Over,0.5,1.57,Neds,78.3,1,Goals,,Model strong support,82.8,0.7395,0.6369,0.1025,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Marc Pittonet,Disposals Over,Over,9.5,1.19,Neds,63.5,18,Disposals,,Model lean support,49.5,0.6,0.8403,-0.2404,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Mitch McGovern,Disposals Over,Over,11.5,1.12,Neds,65.4,16,Disposals,,Model lean against,29.5,0.3722,0.8929,-0.5207,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Will Hayward,Disposals Over,Over,9.5,1.15,Neds,64.4,11,Disposals,,Model strong support,77.3,0.8871,0.8696,0.0176,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Disposals Over,Over,9.5,2.10,Unibet,60.5,10,Disposals,,Model lean against,41.6,0.4176,0.4762,-0.0586,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goals Scored Over,Over,0.5,1.42,Betr,62.5,1,Goals,,Model strong support,82.3,0.8023,0.7042,0.0981,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goals Scored Over,Over,0.5,1.40,Betr,62.5,2,Goals,,Model strong support,65.4,0.643,0.7143,-0.0713,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Disposals Over,Over,9.5,2.10,Unibet,60.5,15,Disposals,,Model lean support,84.7,0.6486,0.4762,0.1724,B_BET,PASS,True,0.55
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goal Scorer Anytime,Over,0.5,1.55,TAB,61.5,2,Goals,,Model lean support,46.5,0.4244,0.6452,-0.2208,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goals Scored Over,Over,0.5,1.55,Betr,61.5,2,Goals,,Model lean support,46.5,0.4244,0.6452,-0.2208,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Elijah Hollands,Goals Scored Over,Over,0.5,1.95,Betr,61.5,1,Goals,,Model lean support,46.5,0.3325,0.5128,-0.1803,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Goals Scored Over,Over,0.5,1.80,Betr,61.5,0,Goals,,Model lean support,46.5,0.3022,0.5556,-0.2534,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goal Scorer Anytime,Over,0.5,1.90,TAB,61.5,3,Goals,,Model strong against,18.5,0.01,0.5263,-0.5163,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goals Scored Over,Over,0.5,1.90,Betr,61.5,3,Goals,,Model strong against,18.5,0.01,0.5263,-0.5163,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry Dean,Disposals Over,Over,9.5,1.40,Unibet,62.5,14,Disposals,,Model neutral,41.5,0.5043,0.7143,-0.21,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jacob Weitering,Disposals Over,Over,9.5,1.36,Unibet,63.5,15,Disposals,,Model strong support,74.2,0.7219,0.7353,-0.0134,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jake Lloyd,Goal Scorer Anytime,Over,0.5,2.05,TAB,60.5,0,Goals,,Model lean support,60.7,0.4495,0.4878,-0.0383,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Disposals Over,Over,9.5,1.10,TAB,65.4,16,Disposals,,Model strong support,66.5,0.8191,0.9091,-0.09,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Joel Amartey,Disposals Over,Over,9.5,1.49,Unibet,62.5,7,Disposals,,Model lean against,29.5,0.423,0.6711,-0.2481,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Goal Scorer Anytime,Over,0.5,2.45,PointsBet (AU),86.8,3,Goals,,Model strong support,90.5,0.5904,0.4082,0.1822,A_BET,PASS,True,0.73
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Lewis Melican,Disposals Over,Over,9.5,1.55,Unibet,61.5,7,Disposals,,Model lean support,68.2,0.6517,0.6452,0.0065,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Logan McDonald,Disposals Over,Over,9.5,1.28,TAB,69.6,11,Disposals,,Model lean against,29.5,0.4001,0.7812,-0.3812,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Disposals Over,Over,9.5,1.36,Unibet,62.5,10,Disposals,,Model neutral,41.5,0.5261,0.7353,-0.2092,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Goals Scored Over,Over,0.5,1.48,Betr,62.5,1,Goals,,Model strong support,78.9,0.7395,0.6757,0.0638,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Goals Scored Over,Over,0.5,2.00,Betr,61.5,0,Goals,,Model strong support,77.6,0.5513,0.5,0.0513,LEAN,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,1,Goals,,Model strong against,18.5,0.1183,0.3922,-0.2738,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jagga Smith,Goals Scored Over,Over,0.5,2.10,Bet Right,60.5,0,Goals,,Model lean against,26.5,0.1332,0.4762,-0.343,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jake Lloyd,Goals Scored Over,Over,0.5,2.01,Bet Right,60.5,0,Goals,,Model lean support,59.7,0.4495,0.4975,-0.048,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,0,Goals,,Model lean against,26.5,0.1208,0.3922,-0.2713,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Goals Scored Over,Over,0.5,2.01,Bet Right,60.5,1,Goals,,Model strong against,18.5,0.01,0.4975,-0.4875,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Goals Scored Over,Over,0.5,2.10,Bet Right,60.5,3,Goals,,Model strong support,83.9,0.5904,0.4762,0.1142,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Nick Blakey,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,0,Goals,,Model lean against,28.5,0.1795,0.339,-0.1595,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Sam Walsh,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,0,Goals,,Model lean against,27.9,0.1846,0.3509,-0.1663,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Tackles Over,Over,5.5,2.12,Unibet,60.2,1,Tackles,,Model strong against,19.5,0.2393,0.4717,-0.2324,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Chad Warner,Tackles Over,Over,1.5,1.10,PointsBet (AU),59.0,2,Tackles,,Model strong support,61.9,0.7928,0.9091,-0.1163,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Cooper Lord,Tackles Over,Over,7.5,2.60,PointsBet (AU),71.4,0,Tackles,,Model strong against,19.5,0.1019,0.3846,-0.2827,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Tackles Over,Over,5.5,2.85,PointsBet (AU),59.6,11,Tackles,,Model strong support,91.5,0.9038,0.3509,0.5529,A_BET,SELF_TACKLES,True,1.48
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,George Hewett,Tackles Over,Over,5.5,2.20,Unibet,72.5,6,Tackles,,Model strong against,21.8,0.2977,0.4545,-0.1568,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Isaac Heeney,Tackles Over,Over,3.5,1.48,Unibet,60.8,8,Tackles,,Model strong support,80.0,0.7407,0.6757,0.065,B_BET,PASS,True,0.19
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Tackles Over,Over,1.5,1.10,PointsBet (AU),59.0,2,Tackles,,Model strong support,70.0,0.8738,0.9091,-0.0353,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Goal Scorer Anytime,Over,0.5,2.60,Dabble AU,80.9,1,Goals,,Model strong against,18.5,0.01,0.3846,-0.3746,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Tackles Over,Over,7.5,2.85,PointsBet (AU),70.3,9,Tackles,,Model strong against,33.6,0.3122,0.3509,-0.0386,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Marc Pittonet,Tackles Over,Over,3.5,2.10,Unibet,63.3,2,Tackles,,Model neutral,49.7,0.3985,0.4762,-0.0777,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Tackles Over,Over,5.5,1.97,Unibet,51.7,3,Tackles,,Model lean against,33.1,0.3833,0.5076,-0.1243,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Sam Walsh,Tackles Over,Over,3.5,1.54,Unibet,67.8,2,Tackles,,Model strong support,72.1,0.6354,0.6494,-0.0139,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Adam Saad,Disposals Over,Over,14.5,1.33,Dabble AU,62.5,11,Disposals,,Model neutral,41.5,0.5283,0.7519,-0.2236,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Disposals Over,Over,15.5,1.04,Neds,69.0,23,Disposals,,Model strong support,57.5,0.7298,0.9615,-0.2318,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Goal Scorer Anytime,Over,0.5,2.75,PointsBet (AU),60.5,1,Goals,,Model strong against,18.5,0.1183,0.3636,-0.2453,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,1,Goals,,Model strong against,18.5,0.1183,0.3922,-0.2738,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Tackles Over,Over,5.5,2.12,Unibet,60.2,1,Tackles,,Model strong against,19.5,0.2393,0.4717,-0.2324,PASS,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Disposals Over,Over,9.5,2.10,Unibet,60.5,10,Disposals,,Model lean against,41.6,0.4176,0.4762,-0.0586,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goal Scorer Anytime,Over,0.5,1.44,PointsBet (AU),62.5,1,Goals,,Model strong support,83.3,0.8023,0.6944,0.1079,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goals Scored Over,Over,0.5,1.42,Betr,62.5,1,Goals,,Model strong support,82.3,0.8023,0.7042,0.0981,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Disposals Over,Over,14.5,2.15,Dabble AU,89.7,14,Disposals,,Model lean support,85.5,0.6735,0.4651,0.2084,B_BET,PASS,False,-0.5
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goal Scorer Anytime,Over,0.5,1.44,PointsBet (AU),79.3,2,Goals,,Model strong support,67.4,0.643,0.6944,-0.0515,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goals Scored Over,Over,0.5,1.40,Betr,62.5,2,Goals,,Model strong support,65.4,0.643,0.7143,-0.0713,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Grundy,Disposals Over,Over,14.5,1.14,Dabble AU,64.4,16,Disposals,,Model strong support,74.9,0.8708,0.8772,-0.0064,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Disposals Over,Over,9.5,2.10,Unibet,60.5,15,Disposals,,Model lean support,84.7,0.6486,0.4762,0.1724,B_BET,PASS,True,0.55
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Goal Scorer Anytime,Over,0.5,1.36,PointsBet (AU),62.5,1,Goals,,Model strong support,81.0,0.8204,0.7353,0.0851,LEAN,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Brodie Kemp,Goals Scored Over,Over,1.5,2.90,Dabble AU,60.5,1,Goals,,Model lean support,81.2,0.512,0.3448,0.1672,LEAN,PASS,False,-0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Callum Mills,Disposals Over,Over,19.5,1.22,Dabble AU,63.5,25,Disposals,,Model strong support,68.3,0.7473,0.8197,-0.0724,PASS,PASS,True,0.0
2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Campbell Chesser,Disposals Over,Over,14.5,1.85,Dabble AU,91.0,17,Disposals,,Model neutral,59.8,0.5432,0.5405,0.0027,PASS,PASS,True,0.0
